record_id,annotated,data_set
7062,False,
6693,False,
8413,False,
700,False,
5812,False,
1938,False,
1135,False,
5470,False,
927,False,
6717,False,
3097,False,
975,False,
7210,True,psychedelic_study_100_20240418.jsonl
7280,False,
9051,False,
1295,False,
7276,False,
824,False,
3680,False,
3479,False,
1952,False,
3807,False,
6718,False,
7389,False,
2913,True,psychedelic_study_100_20240411.jsonl
7713,True,psychedelic_study_100_20240418.jsonl
2807,False,
5546,False,
6724,False,
7427,False,
6720,False,
1747,False,
3336,False,
2682,False,
2684,False,
4755,False,
3649,False,
9469,False,
7123,False,
1633,False,
7742,False,
4644,False,
5816,False,
8740,False,
4638,False,
5803,False,
4656,False,
699,False,
3956,False,
6436,True,psychedelic_study_100_20240418.jsonl
8810,False,
3107,False,
7796,False,
4636,False,
4631,False,
1388,True,psychedelic_study_100_20240418.jsonl
4635,False,
502,False,
4652,False,
6941,False,
3480,False,
7071,False,
3096,False,
1939,False,
9522,False,
988,False,
6914,False,
7362,False,
8138,False,
2602,False,
2627,False,
9114,False,
7360,False,
719,False,
9039,False,
7367,False,
7365,False,
2176,False,
3285,False,
6723,True,psychedelic_study_100_20240418.jsonl
1848,False,
657,False,
1040,False,
3963,False,
6563,False,
2031,False,
556,False,
8295,False,
8196,False,
8415,False,
4532,False,
3645,False,
4143,False,
9282,False,
8682,True,psychedelic_study_100_20240418.jsonl
8296,False,
423,False,
7391,False,
5704,False,
2178,False,
7546,False,
1750,False,
3410,False,
6986,False,
7361,False,
7155,False,
9225,True,psychedelic_study_100_20240411.jsonl
8644,False,
8365,False,
7656,False,
1688,False,
4035,True,psychedelic_study_100_20240411.jsonl
2154,False,
985,False,
5524,False,
8325,False,
87,False,
6191,False,
3511,False,
1864,False,
3548,False,
6845,False,
7381,False,
6123,False,
6264,False,
1345,False,
6198,False,
4096,False,
8679,False,
3304,False,
3840,False,
2167,False,
4587,False,
4473,False,
4884,False,
1269,False,
2360,False,
9034,False,
6137,False,
1814,False,
4807,False,
2954,False,
6008,False,
3678,False,
8432,False,
8606,False,
2956,True,psychedelic_study_100_20240411.jsonl
1989,True,psychedelic_study_100_20240418.jsonl
2223,False,
991,False,
4470,False,
6220,True,psychedelic_study_100_20240418.jsonl
5894,False,
8387,False,
2878,False,
7097,False,
6474,False,
1109,False,
8696,False,
2232,False,
5020,False,
7370,False,
5895,False,
7454,False,
7368,False,
7158,False,
7782,False,
6498,False,
8219,False,
283,False,
8430,False,
1513,True,psychedelic_study_100_20240411.jsonl
4693,False,
8364,False,
382,False,
6891,False,
1793,False,
3835,False,
2474,False,
1360,False,
4789,False,
6449,False,
3839,False,
2830,False,
7328,False,
5230,False,
2430,False,
3337,False,
5761,False,
7424,False,
4367,False,
393,False,
7643,False,
4854,False,
8825,False,
207,False,
1912,False,
2004,False,
1309,False,
7265,False,
2555,False,
2225,False,
1130,False,
5757,False,
4558,False,
1722,False,
9036,False,
8157,False,
591,False,
5215,False,
9273,False,
718,False,
7779,False,
1083,False,
7214,True,psychedelic_study_100_20240411.jsonl
170,True,psychedelic_study_100_20240411.jsonl
7425,False,
8527,False,
229,False,
5813,False,
2821,False,
6452,False,
6389,False,
960,False,
3650,True,psychedelic_study_50_20240418.jsonl
3687,False,
5464,False,
7364,False,
6993,False,
5468,False,
8398,False,
6374,False,
5107,False,
6496,True,psychedelic_study_100_20240411.jsonl
7781,False,
5460,True,psychedelic_study_100_20240411.jsonl
7369,False,
3775,False,
5456,False,
5189,False,
4780,False,
7970,True,psychedelic_study_100_20240411.jsonl
4064,False,
1998,False,
6453,False,
1710,False,
3054,False,
5247,False,
2938,False,
8596,False,
1655,False,
4133,False,
6135,False,
9471,False,
202,False,
4930,False,
625,False,
902,True,psychedelic_study_100_20240418.jsonl
5118,True,psychedelic_study_100_20240411.jsonl
7778,False,
7593,False,
1877,False,
7304,False,
5498,False,
3100,False,
8552,True,psychedelic_study_100_20240411.jsonl
5158,False,
178,False,
1482,False,
7313,False,
7575,False,
1254,False,
2155,False,
6199,False,
4732,False,
6670,False,
6099,False,
811,False,
3736,False,
8276,False,
4578,False,
2625,True,psychedelic_study_50_20240418.jsonl
8874,False,
5998,False,
6090,False,
4574,True,psychedelic_study_50_20240418.jsonl
1600,False,
6005,False,
8117,False,
6641,False,
8918,False,
6698,False,
469,False,
6091,False,
64,False,
6977,False,
1448,False,
4230,False,
1383,False,
7272,False,
6249,False,
8694,False,
3555,False,
5206,False,
1077,False,
9083,False,
1487,False,
139,False,
9313,False,
8488,False,
9431,False,
2729,False,
5712,False,
5618,False,
7124,False,
518,False,
7506,False,
5928,False,
6821,False,
3720,False,
421,False,
2278,False,
2828,False,
7212,False,
1276,False,
1035,False,
8782,True,psychedelic_study_100_20240411.jsonl
6268,True,psychedelic_study_50_20240418.jsonl
7277,False,
1948,False,
9038,True,psychedelic_study_50_20240418.jsonl
5628,False,
1759,False,
5377,False,
8104,False,
5512,False,
7750,True,psychedelic_study_50_20240418.jsonl
5945,False,
1165,False,
1842,False,
5703,False,
5469,False,
8319,False,
8043,False,
7352,False,
1329,True,psychedelic_study_100_20240418.jsonl
9410,False,
3742,False,
2686,False,
1319,False,
7226,False,
1148,True,psychedelic_study_100_20240411.jsonl
764,False,
2670,False,
2626,False,
5733,False,
2222,False,
9607,False,
6030,False,
3236,False,
8140,False,
2174,False,
6523,False,
5378,False,
4298,False,
5716,False,
2816,True,psychedelic_study_100_20240411.jsonl
4634,False,
1937,False,
8371,False,
1278,False,
2831,False,
802,False,
6591,False,
8317,False,
3002,True,psychedelic_study_100_20240418.jsonl
1941,False,
4458,False,
7268,False,
69,False,
4141,False,
2252,False,
710,False,
8431,False,
2671,False,
7837,False,
8671,True,psychedelic_study_50_20240418.jsonl
1792,False,
7187,False,
6427,False,
4887,False,
7063,False,
7186,False,
2936,False,
1745,True,psychedelic_study_50_20240418.jsonl
2829,False,
3149,False,
5466,False,
2231,False,
831,False,
183,False,
4491,False,
5897,False,
7730,False,
1918,False,
184,False,
6648,False,
1679,False,
6284,False,
2929,False,
4292,False,
7337,False,
7170,False,
9040,False,
5621,False,
4826,False,
4639,False,
1220,True,psychedelic_study_50_20240418.jsonl
6055,False,
5817,False,
6635,True,psychedelic_study_100_20240411.jsonl
3160,False,
7172,False,
2269,False,
2880,False,
4825,False,
959,False,
4824,False,
9124,False,
3175,True,psychedelic_study_100_20240418.jsonl
2874,False,
650,False,
8553,False,
1740,False,
6413,False,
6979,False,
86,False,
8843,False,
7386,False,
2501,False,
1281,False,
2502,False,
7354,False,
903,False,
6451,True,psychedelic_study_50_20240418.jsonl
6022,False,
7436,False,
3605,True,psychedelic_study_100_20240411.jsonl
4643,False,
4567,True,psychedelic_study_100_20240411.jsonl
7174,False,
3182,False,
3020,False,
9472,False,
187,False,
3782,False,
9044,False,
7126,False,
1825,False,
3646,False,
1849,False,
4701,False,
4645,True,psychedelic_study_100_20240411.jsonl
